Timestamp,Age,Gender,City,Position,Experience_Years,Seniority,Main_Tech,Salary,Salary_Bonus,Last_Year_Salary,Last_Year_Salary_Bonus,Vacations,Contract_Duration,Main_Language_Work,Company_Size,Company_Type
10.12.2019 09:02:46,35.0,male,amsterdam,data engineer,10,senior,go,74400.0,0.0,68000.0,nan,25.0,unlimited,english,10-50,product
10.12.2019 09:21:48,32.0,male,amsterdam,devops,2,middle,aws,70000.0,nan,nan,nan,26.0,1 year,english,1000+,bodyshop / outsource
10.12.2019 09:34:34,27.0,male,amsterdam,backend developer,5,middle,.net,58000.0,nan,nan,nan,30.0,unlimited,english,100-1000,product
10.12.2019 09:36:37,32.0,male,amsterdam,mobile developer,11,senior,swift,65000.0,nan,nan,nan,25.0,unlimited,english,10-50,startup
10.12.2019 09:38:51,43.0,male,kaiserslautern,data scientist,3,middle,python,62500.0,5000.0,56100.0,7000.0,30.0,more than 1 year,english,1000+,university
10.12.2019 09:41:50,33.0,male,amsterdam,fullstack developer,10,middle,php,69000.0,nan,65000.0,nan,24.0,unlimited,english,100-1000,product
10.12.2019 09:48:35,33.0,male,amsterdam,backend developer,9,middle,java,81000.0,12150.0,nan,nan,26.0,unlimited,english,1000+,product
10.12.2019 09:55:11,35.0,male,amsterdam,qa,10,senior,not relevant,65000.0,5000.0,65000.0,5000.0,40.0,nan,english,1000+,product
10.12.2019 10:04:06,31.0,male,berlin,backend developer,3,middle,java,48000.0,nan,nan,nan,24.0,unlimited,english,100-1000,product
10.12.2019 10:11:44,29.0,male,berlin,backend developer,7,middle,java,60000.0,0.0,nan,nan,24.0,unlimited,english,1000+,nan
10.12.2019 10:18:56,23.0,female,amsterdam,backend developer,3,middle,python,60000.0,7000.0,nan,nan,25.0,1 year,english,1000+,product
10.12.2019 10:21:52,33.0,male,munich,fullstack developer,12,senior,php,54000.0,4500.0,50000.0,500.0,28.0,unlimited,english,up to 10,startup
10.12.2019 10:30:22,30.0,male,amsterdam,frontend developer,10,middle,javascript / typescript,87500.0,13500.0,nan,nan,28.0,unlimited,english,1000+,product
10.12.2019 10:41:18,33.0,male,eindhoven,it manager,8,senior,not relevant,76000.0,22000.0,nan,nan,25.0,unlimited,english,1000+,product
10.12.2019 10:47:10,38.0,male,düsseldorf,data scientist,3,middle,python,78000.0,7800.0,48000.0,nan,30.0,unlimited,english,1000+,product
10.12.2019 10:48:01,24.0,male,saint petersburg,fullstack developer,4,middle,.net,30000.0,300.0,30000.0,nan,28.0,unlimited,russian,100-1000,bodyshop / outsource
10.12.2019 10:50:47,28.0,male,amsterdam,devops,6,middle,python,62000.0,4000.0,nan,nan,28.0,1 year,english,50-100,startup
10.12.2019 11:18:57,30.0,male,amsterdam,fullstack developer,8,senior,.net,80000.0,nan,78000.0,nan,25.0,unlimited,english,50-100,product
10.12.2019 11:23:47,32.0,male,berlin,data scientist,2,junior,r,48000.0,nan,nan,nan,30.0,more than 1 year,english,50-100,product
10.12.2019 11:32:10,nan,male,eindhoven,backend developer,6,senior,python,53000.0,4000.0,nan,nan,28.0,unlimited,english,100-1000,product
10.12.2019 11:38:41,30.0,male,amsterdam,backend developer,9,senior,java,58500.0,4500.0,nan,nan,25.0,unlimited,english,100-1000,product
10.12.2019 11:44:40,35.0,female,amsterdam,backend developer,13,senior,.net,64000.0,nan,61500.0,nan,22.5,unlimited,english,1000+,product
10.12.2019 11:54:23,30.0,female,amsterdam,backend developer,7,middle,python,62000.0,nan,62000.0,nan,25.0,unlimited,english,10-50,startup
10.12.2019 11:55:02,29.0,male,amsterdam,frontend developer,8,senior,javascript / typescript,70000.0,nan,62000.0,nan,30.0,unlimited,english,1000+,product
10.12.2019 11:58:45,35.0,male,amsterdam,backend developer,7,senior,python,72000.0,0.0,nan,nan,25.0,unlimited,english,50-100,product
10.12.2019 12:03:22,30.0,male,berlin,data scientist,9,senior,python,105000.0,20000.0,98000.0,16000.0,28.0,unlimited,english,1000+,product
10.12.2019 12:09:40,33.0,male,munich,product manager,5,middle,not relevant,72000.0,nan,nan,nan,28.0,unlimited,english,100-1000,startup
10.12.2019 12:19:11,35.0,male,eindhoven ,frontend developer,10,senior,javascript / typescript,62000.0,0.0,62000.0,nan,28.0,unlimited,english,1000+,bodyshop / outsource
10.12.2019 12:21:18,nan,male,leeuwarden,backend developer,6,senior,java,58000.0,nan,50000.0,nan,25.0,unlimited,english,100-1000,product
10.12.2019 12:28:01,29.0,male,amsterdam,backend developer,11,senior,java,90000.0,10.0,80000.0,10000.0,25.0,unlimited,english,10-50,product
10.12.2019 12:43:27,33.0,male,moscow,mobile developer,12,senior,kotlin,30000.0,0.0,nan,nan,28.0,unlimited,russian,10-50,startup
10.12.2019 12:43:38,27.0,male,amsterdam,backend developer,4,middle,scala,78000.0,nan,60000.0,nan,25.0,unlimited,english,100-1000,product
10.12.2019 13:00:26,34.0,male,amsterdam,fullstack developer,12,senior,.net,75000.0,nan,73000.0,nan,20.0,unlimited,english,100-1000,product
10.12.2019 13:13:32,37.0,male,eindhoven,backend developer,16,senior,.net,83400.0,4170.0,62000.0,nan,25.0,1 year,english,1000+,product
10.12.2019 13:50:29,29.0,male,amsterdam,backend developer,9,senior,.net,67000.0,nan,60000.0,1500.0,30.0,1 year,english,1000+,product
10.12.2019 13:52:31,27.0,male,amsterdam,backend developer,5,middle,.net,65000.0,nan,nan,nan,nan,unlimited,english,100-1000,product
10.12.2019 14:34:52,27.0,male,amsterdam,backend developer,4,middle,java,62000.0,2500.0,nan,nan,24.0,1 year,english,100-1000,product
10.12.2019 15:13:02,22.0,female,amsterdam,devops,2,junior,azure,43000.0,nan,nan,nan,27.0,nan,english,1000+,nan
10.12.2019 15:13:41,33.0,male,berlin,backend developer,10,senior,.net,87000.0,nan,nan,nan,25.0,unlimited,english,10-50,bodyshop / outsource
10.12.2019 15:51:04,nan,male,munich,mobile developer,5,senior,kotlin,70000.0,2000.0,nan,nan,28.0,unlimited,english,up to 10,consulting / agency
10.12.2019 16:03:10,31.0,male,berlin,sre,10,senior,go,78000.0,4000.0,nan,nan,25.0,unlimited,english,1000+,product
10.12.2019 16:07:08,27.0,male,stuttgart,fullstack developer,6,senior,javascript / typescript,48000.0,0.0,42000.0,nan,28.0,unlimited,english,up to 10,product
10.12.2019 16:11:01,32.0,male,hilversum,fullstack developer,10,senior,java,83000.0,nan,65000.0,nan,25.0,unlimited,english,50-100,product
10.12.2019 16:15:58,28.0,male,hamburg,backend developer,5,senior,cobol,67000.0,8000.0,56000.0,1300.0,30.0,unlimited,deutsch,1000+,product
10.12.2019 16:16:30,32.0,male,amsterdam,backend developer,12,middle,perl,82000.0,12000.0,78000.0,10000.0,29.0,unlimited,english,1000+,product
10.12.2019 17:21:14,32.0,male,munich,machine learning engineer,12,lead,c/c++,115000.0,25000.0,nan,nan,30.0,unlimited,english,1000+,product
10.12.2019 17:41:32,49.0,male,munich,devops,25,senior,not relevant,125000.0,nan,nan,nan,30.0,3 months,deutsch,1000+,product
10.12.2019 17:42:56,30.0,male,berlin,data scientist,6,senior,r,75000.0,0.0,66000.0,nan,27.0,more than 1 year,english,100-1000,startup
10.12.2019 18:26:17,35.0,male,berlin,it manager,11,nan,not relevant,80000.0,nan,75000.0,nan,26.0,more than 1 year,english,10-50,product
10.12.2019 19:33:26,27.0,female,amsterdam,it manager,8,senior,not relevant,87000.0,13000.0,75000.0,8000.0,29.0,unlimited,english,1000+,product
10.12.2019 19:52:47,33.0,female,hamburg,data scientist,5,middle,sql,58000.0,nan,57000.0,1000.0,28.0,unlimited,deutsch,100-1000,consulting / agency
10.12.2019 19:58:07,27.0,female,berlin,backend developer,5,middle,java,50000.0,nan,48000.0,nan,30.0,unlimited,deutsch,100-1000,consulting / agency
10.12.2019 20:06:47,33.0,male,hamburg,data scientist,2,middle,python,70000.0,5000.0,nan,nan,30.0,unlimited,deutsch,1000+,product
10.12.2019 20:59:37,32.0,male,munich,sre,11,senior,java,69300.0,8500.0,66000.0,8000.0,28.0,unlimited,deutsch,100-1000,product
10.12.2019 21:16:31,31.0,male,munich,head of engineering,11,senior,swift,75000.0,nan,70000.0,nan,22.0,unlimited,english,50-100,startup
10.12.2019 21:52:08,28.0,female,warsaw,fullstack developer,5,senior,r,155000.0,0.0,144000.0,1.0,32.0,unlimited,polish+english,100-1000,consulting / agency
10.12.2019 22:02:10,36.0,male,berlin,fullstack developer,7,senior,.net,70000.0,nan,nan,nan,30.0,unlimited,english,50-100,startup
10.12.2019 22:19:05,32.0,male,frankfurt,data scientist,0,junior,python,55000.0,5500.0,nan,nan,30.0,unlimited,english,50-100,consulting / agency
10.12.2019 22:41:06,30.0,male,amsterdam,system administrator,6,middle,not relevant,70000.0,10000.0,nan,nan,26.0,unlimited,english,1000+,product
10.12.2019 22:55:17,28.0,male,gdańsk,data scientist,5,middle,r,14000.0,0.0,9000.0,nan,25.0,unlimited,english,100-1000,bodyshop / outsource
10.12.2019 23:19:38,26.0,male,amsterdam,devops,6,senior,not relevant,68000.0,nan,60000.0,nan,24.0,unlimited,english,1000+,product
10.12.2019 23:40:20,37.0,male,amsterdam,fullstack developer,18,middle,perl,82000.0,20000.0,65000.0,15000.0,29.0,unlimited,english,1000+,product
10.12.2019 23:55:18,48.0,male,berlin,network engineer ,16,senior,cisco,67000.0,nan,nan,nan,24.0,unlimited,english,1000+,nan
11.12.2019 00:00:08,nan,male,munich,it manager,20,senior,java,90000.0,20000.0,89000.0,15000.0,32.0,unlimited,english,1000+,product
11.12.2019 01:36:39,30.0,male,wroclaw,it manager,8,middle,not relevant,53000.0,3000.0,48500.0,nan,26.0,unlimited,english,1000+,bodyshop / outsource
11.12.2019 02:55:43,24.0,male,amsterdam,frontend developer,4,middle,javascript / typescript,72000.0,nan,nan,nan,26.0,unlimited,english,1000+,product
11.12.2019 06:44:08,35.0,male,stuttgart,it manager,5,senior,python,72000.0,14000.0,72000.0,12000.0,30.0,unlimited,english,1000+,bodyshop / outsource
11.12.2019 06:50:45,35.0,male,amsterdam,devops,7,lead,aws,65000.0,nan,nan,nan,nan,unlimited,english,1000+,bodyshop / outsource
11.12.2019 08:54:21,29.0,male,amsterdam,qa,8,senior,java,74000.0,6000.0,60000.0,nan,30.0,1 year,english,1000+,product
11.12.2019 09:21:53,34.0,male,amsterdam,frontend developer,10,senior,javascript / typescript,60000.0,4500.0,52800.0,4400.0,25.0,more than 1 year,english,100-1000,product
11.12.2019 09:54:31,34.0,male,berlin,it manager,2,senior,not relevant,63600.0,nan,66000.0,nan,45.0,unlimited,deutsch,50-100,product
11.12.2019 09:57:24,24.0,female,warsaw,modelling specialist,1,junior,r,72000.0,nan,54000.0,1000.0,20.0,unlimited,polish,1000+,bank
11.12.2019 10:03:04,28.0,male,amsterdam,sap consultant,6,senior,not relevant,80500.0,4000.0,nan,nan,30.0,1 year,english,1000+,consulting / agency
11.12.2019 10:11:04,31.0,male,munich,machine learning engineer,9,lead,python,125000.0,28000.0,115000.0,7000.0,30.0,unlimited,deutsch,100-1000,startup
11.12.2019 10:21:26,34.0,male,zug,backend developer,12,senior,c/c++,160000.0,0.0,nan,nan,25.0,unlimited,english,10-50,product
11.12.2019 10:25:33,23.0,female,moscow,data engineer,4,middle,hadoop,32000.0,5000.0,nan,30000.0,28.0,unlimited,russian,1000+,product
11.12.2019 10:54:37,32.0,male,düsseldorf,data engineer,7,senior,python,62000.0,5000.0,62000.0,5000.0,30.0,unlimited,english,1000+,product
11.12.2019 11:26:54,25.0,female,moscow,frontend developer,5,senior,javascript / typescript,35300.0,0.0,nan,nan,28.0,unlimited,russian,50-100,product
11.12.2019 11:27:30,40.0,male,amsterdam,system administrator,20,middle,not relevant,78000.0,12000.0,68000.0,25000.0,28.0,unlimited,english,1000+,product
11.12.2019 11:30:23,30.0,male,gothenburg,backend developer,8,senior,elixir,40146.0,nan,nan,nan,nan,unlimited,english,10-50,product
11.12.2019 11:35:29,33.0,male,zurich,backend developer,6,senior,php,90000.0,nan,nan,nan,nan,more than 1 year,english,50-100,product
11.12.2019 11:53:22,31.0,female,amsterdam,qa,5,senior,javascript / typescript,67000.0,nan,54000.0,900.0,26.0,unlimited,english,100-1000,product
11.12.2019 11:56:43,30.0,male,amsterdam,backend developer,10,middle,java,80000.0,0.0,72000.0,nan,25.0,more than 1 year,english,50-100,product
11.12.2019 12:15:48,31.0,male,munich,machine learning engineer,9,lead,python,125000.0,28000.0,115000.0,7000.0,30.0,unlimited,deutsch,100-1000,startup
11.12.2019 12:15:52,30.0,female,berlin,business analyst,6,senior,python,63000.0,nan,57000.0,nan,28.0,unlimited,english,1000+,product
11.12.2019 12:16:57,29.0,male,berlin,data scientist,7,senior,python,90000.0,9000.0,nan,nan,28.0,unlimited,english,1000+,product
11.12.2019 12:18:56,31.0,male,frankfurt,backend developer,7,middle,java,74200.0,nan,70200.0,nan,35.0,unlimited,english,1000+,product
11.12.2019 12:29:58,29.0,male,amsterdam,backend developer,8,senior,java,86000.0,0.0,75000.0,11500.0,25.0,unlimited,english,1000+,product
11.12.2019 12:33:32,30.0,male,munich,cloud platform engineer,15,senior,google cloud,117000.0,22000.0,115000.0,10000.0,30.0,unlimited,english,1000+,nan
11.12.2019 12:54:34,24.0,female,warsaw,rpa developer,1,junior,python,48000.0,nan,nan,nan,20.0,6 months,polish,1000+,bank
11.12.2019 13:07:34,37.0,male,almere,tech lead,10,senior,c/c++,57600.0,4416.0,nan,nan,25.0,unlimited,english,10-50,product
11.12.2019 13:21:41,26.0,male,limassol,qa,7,senior,not relevant,63600.0,nan,50000.0,nan,21.0,more than 1 year,russian,50-100,product
11.12.2019 13:31:46,23.0,male,moscow,backend developer,3,middle,erlang,36819.0,0.0,nan,nan,28.0,unlimited,russian,100-1000,product
11.12.2019 14:20:02,30.0,male,vienna,frontend developer,2,junior,javascript / typescript,21600.0,0.0,25200.0,nan,25.0,unlimited,english,up to 10,startup
11.12.2019 14:36:31,34.0,male,berlin,it manager,2,senior,not relevant,63600.0,nan,66000.0,nan,45.0,unlimited,deutsch,50-100,product
11.12.2019 14:47:42,35.0,female,hamburg,data scientist,3,middle,python,49000.0,0.0,nan,nan,30.0,unlimited,deutsch,100-1000,consulting / agency
11.12.2019 14:52:35,33.0,male,munich,frontend developer,5,senior,javascript / typescript,78000.0,nan,72000.0,nan,30.0,unlimited,english,50-100,startup
11.12.2019 16:04:31,nan,female,zurich,machine learning engineer,8,middle,java,120000.0,nan,nan,nan,25.0,more than 1 year,english,1000+,product
11.12.2019 16:12:21,29.0,male,stockholm,backend developer,6,senior,c/c++,60000.0,7000.0,nan,nan,33.0,unlimited,english,1000+,product
11.12.2019 16:46:23,23.0,male,tampere,frontend developer,1,junior,swift,36000.0,0.0,nan,nan,40.0,nan,english,nan,nan
11.12.2019 17:05:12,39.0,male,amsterdam,mobile developer,16,senior,swift,65000.0,0.0,64800.0,nan,24.0,unlimited,english,50-100,product
11.12.2019 17:18:28,24.0,female,cologne,data scientist,1,junior,python,49000.0,nan,nan,nan,25.0,unlimited,english,up to 10,consulting / agency
11.12.2019 18:26:10,30.0,male,munich,backend developer,9,senior,java,112000.0,14000.0,105000.0,7000.0,30.0,unlimited,deutsch,100-1000,consulting / agency
11.12.2019 18:31:22,28.0,male,frankfurt,data scientist,6,senior,r,87000.0,11000.0,75000.0,5000.0,25.0,more than 1 year,deutsch,100-1000,startup
11.12.2019 19:46:49,35.0,male,berlin,backend developer,10,senior,javascript / typescript,68000.0,10000.0,66000.0,9000.0,30.0,unlimited,english,100-1000,product
11.12.2019 19:50:15,32.0,male,munich,frontend developer,3,middle,javascript / typescript,55000.0,nan,nan,nan,28.0,unlimited,english,1000+,product
11.12.2019 20:15:15,40.0,male,munich,fullstack developer,15,senior,java,160000.0,nan,130000.0,nan,20.0,1 year,deutsch,up to 10,consulting / agency
11.12.2019 21:48:20,38.0,male,berlin,devops,15,middle,python,52000.0,nan,nan,50000.0,29.0,unlimited,english,100-1000,product
11.12.2019 22:43:50,33.0,male,amsterdam,it manager,15,senior,not relevant,80000.0,3000.0,75000.0,5000.0,27.0,unlimited,english,1000+,consulting / agency
11.12.2019 22:58:51,nan,female,bayern,devops,19,senior,.net,100000.0,nan,92000.0,nan,30.0,unlimited,deutsch,100-1000,product
12.12.2019 00:07:19,25.0,male,amsterdam,backend developer,2,junior,kotlin,52500.0,0.0,50000.0,nan,28.5,unlimited,english,1000+,bank
12.12.2019 00:19:49,33.0,male,munich,backend developer,11,senior,java,68000.0,5000.0,60000.0,4000.0,28.0,unlimited,english,100-1000,product
12.12.2019 06:58:50,nan,male,munich,software architect,13,senior,java,112000.0,0.0,112000.0,nan,26.0,unlimited,deutsch,50-100,startup
12.12.2019 09:05:21,40.0,male,munich,qa,3,junior,java,52000.0,0.0,1.0,1.0,30.0,1 year,deutsch,100-1000,consulting / agency
12.12.2019 09:25:03,35.0,male,munich,software architect,11,senior,aws,105000.0,30000.0,77000.0,5000.0,28.0,unlimited,english,1000+,product
12.12.2019 09:26:15,41.0,male,munich,backend developer,20,senior,java,75000.0,3300.0,75000.0,3000.0,28.0,unlimited,english,1000+,product
12.12.2019 12:05:57,31.0,male,düsseldorf,backend developer,11,senior,python,82500.0,11400.0,76300.0,10850.0,30.0,unlimited,english,1000+,product
12.12.2019 12:34:51,34.0,female,kyiv,researcher,13,senior,c/c++,38400.0,nan,nan,nan,27.0,unlimited,english,100-1000,university
12.12.2019 15:08:00,nan,male,amsterdam,fullstack developer,1,junior,c/c++,39600.0,nan,nan,nan,25.0,more than 1 year,english,up to 10,startup
12.12.2019 15:11:22,45.0,female,munich,backend developer,20,senior,c/c++,200000.0,20000.0,200000.0,20000.0,26.0,unlimited,deutsch,100-1000,product
12.12.2019 15:51:07,37.0,male,berlin,backend developer,3,middle,ruby,54000.0,0.0,54000.0,1.0,28.0,unlimited,english,50-100,startup
12.12.2019 17:59:24,31.0,male,berlin,data scientist,8,senior,python,98000.0,17000.0,90000.0,11000.0,30.0,unlimited,english,1000+,product
12.12.2019 18:23:53,33.0,male,munich,backend developer,8,senior,java,68000.0,7000.0,nan,nan,30.0,unlimited,english,100-1000,product
12.12.2019 19:44:49,34.0,male,munich,it manager,13,senior,java,125000.0,55000.0,nan,118000.0,32.0,unlimited,deutsch,100-1000,product
12.12.2019 20:42:46,42.0,male,munich,fullstack developer,20,senior,.net,63000.0,1000.0,60000.0,3000.0,30.0,unlimited,deutsch,up to 10,product
13.12.2019 07:38:58,25.0,male,berlin,fullstack developer,3,middle,php,30000.0,0.0,27500.0,nan,27.0,unlimited,deutsch,10-50,startup
13.12.2019 11:08:41,nan,male,berlin,fullstack developer,9,senior,aws,96000.0,nan,nan,nan,28.0,unlimited,english,1000+,product
13.12.2019 13:06:00,35.0,male,munich,cloud platform engineer,5,middle,not relevant,60000.0,nan,nan,nan,27.0,unlimited,english,100-1000,product
13.12.2019 13:18:15,30.0,male,frankfurt,fullstack developer,9,senior,python,95000.0,12000.0,90000.0,12000.0,27.0,unlimited,deutsch,100-1000,product
13.12.2019 14:15:46,33.0,male,amsterdam,it security,13,senior,python,90000.0,nan,85000.0,nan,25.0,unlimited,english,50-100,startup
13.12.2019 14:20:55,33.0,female,munich,it manager,5,middle,not relevant,55000.0,nan,50000.0,nan,28.0,unlimited,english,50-100,startup
13.12.2019 14:30:35,26.0,male,berlin,researcher,2,junior,nan,48000.0,1.0,44000.0,1.0,21.0,unlimited,english,1000+,product
13.12.2019 14:45:27,32.0,male,berlin,it manager,10,senior,go,88000.0,nan,88000.0,nan,nan,unlimited,english,100-1000,product
13.12.2019 16:05:06,30.0,male,munich,data scientist,2,middle,python,68500.0,0.0,60000.0,6500.0,31.0,unlimited,deutsch,1000+,product
13.12.2019 18:50:38,33.0,male,munich,machine learning engineer,12,lead,python,115000.0,18000.0,110000.0,25000.0,30.0,unlimited,deutsch,100-1000,startup
13.12.2019 19:03:38,34.0,male,berlin,cloud platform engineer,13,senior,azure,66000.0,6000.0,nan,nan,27.0,more than 1 year,deutsch,1000+,consulting / agency
13.12.2019 22:08:36,52.0,male,cologne,network engineer ,30,senior,cisco,60000.0,12000.0,60000.0,12000.0,30.0,unlimited,deutsch,1000+,consulting / agency
14.12.2019 10:37:19,31.0,male,berlin,data engineer,10,senior,python,105000.0,20000.0,nan,nan,28.0,unlimited,english,1000+,product
